0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,label
0.4030582904815674,0.3179730176925659,0.08078024536371231,0.9907297492027283,0.4164503216743469,0.3010210692882538,0.05765306204557419,0.9919718503952026,0.42067664861679077,0.30171823501586914,0.057209622114896774,0.9880118370056152,0.42515748739242554,0.30282145738601685,0.05717824399471283,0.9922389984130859,0.4128974378108978,0.30105364322662354,0.11925781518220901,0.992250382900238,0.41436800360679626,0.3017491102218628,0.11854290217161179,0.9909241795539856,0.4163554310798645,0.302240788936615,0.11831910163164139,0.99533611536026,0.45146313309669495,0.3127741515636444,-0.008364401757717133,0.9922531247138977,0.443817138671875,0.312356561422348,0.2720395028591156,0.9888357520103455,0.41216203570365906,0.33753442764282227,0.06168654188513756,0.9836607575416565,0.4072682857513428,0.33791640400886536,0.13873963057994843,0.9811640381813049,0.5092476010322571,0.3871689438819885,-0.13325084745883942,0.9983799457550049,0.4467431902885437,0.3825416564941406,0.33798930048942566,0.9980250597000122,0.4651322662830353,0.2535671591758728,-0.25832754373550415,0.946599543094635,0.4513217806816101,0.25538772344589233,0.309260755777359,0.22713765501976013,0.4663735628128052,0.14831256866455078,-0.23926623165607452,0.852173388004303,0.45929980278015137,0.1590738296508789,0.13666032254695892,0.41369661688804626,0.4622989892959595,0.11757475137710571,-0.2760297656059265,0.8386257290840149,0.46026983857154846,0.1340388059616089,0.09689080715179443,0.4217498004436493,0.479739248752594,0.11375164985656738,-0.2699717879295349,0.8213008046150208,0.4725506901741028,0.12997519969940186,0.0818602442741394,0.39745381474494934,0.4807533323764801,0.1282275915145874,-0.2348262518644333,0.7677543759346008,0.47243937849998474,0.14087194204330444,0.11510981619358063,0.4217674136161804,0.4977017641067505,0.6389570236206055,-0.1224200427532196,0.9999091625213623,0.41415783762931824,0.6364883184432983,0.1219993531703949,0.999931812286377,0.7028038501739502,0.7473990321159363,-0.2807551920413971,0.9689518809318542,0.170547753572464,0.6759669184684753,-0.08685469627380371,0.9687503576278687,0.8931970596313477,0.8352392911911011,-0.19855742156505585,0.9414176940917969,0.16311395168304443,0.838092565536499,0.05255499482154846,0.90558922290802,0.9152088165283203,0.8444744348526001,-0.19805040955543518,0.8363257050514221,0.18630096316337585,0.8711864948272705,0.062207311391830444,0.8705440163612366,0.9420103430747986,0.8859838843345642,-0.35755977034568787,0.896024763584137,0.06167954206466675,0.8810758590698242,-0.04438192397356033,0.8291045427322388,1.0
0.5256130695343018,0.3583540916442871,0.04933030530810356,0.9956654906272888,0.5404475331306458,0.3550112247467041,0.02084135077893734,0.9965108036994934,0.5422757863998413,0.35624322295188904,0.020498126745224,0.9959582686424255,0.5435525178909302,0.35740214586257935,0.020495422184467316,0.9969494938850403,0.5400751233100891,0.355415403842926,0.07675237208604813,0.9975296854972839,0.5415657758712769,0.3569461405277252,0.07626266777515411,0.9974455833435059,0.5428272485733032,0.3583015501499176,0.0761638656258583,0.9983804225921631,0.5511741638183594,0.3738987445831299,-0.06769104301929474,0.998335063457489,0.5507317781448364,0.37484508752822876,0.1849662810564041,0.9976071119308472,0.5208092927932739,0.3716844320297241,0.022548140957951546,0.9963005781173706,0.5205260515213013,0.3723384737968445,0.09207979589700699,0.9962818026542664,0.5304689407348633,0.4200593829154968,-0.25341537594795227,0.9998366832733154,0.5296951532363892,0.43217968940734863,0.3231048285961151,0.9980506896972656,0.5224500298500061,0.28217706084251404,-0.41393494606018066,0.9933041930198669,0.531070351600647,0.31817686557769775,0.3235470950603485,0.014324307441711426,0.537434995174408,0.15389341115951538,-0.4568648040294647,0.9840945601463318,0.526239275932312,0.2520911991596222,0.16082055866718292,0.04890561103820801,0.5355395674705505,0.12179124355316162,-0.5157763361930847,0.9803918600082397,0.5334358215332031,0.22925534844398499,0.13858385384082794,0.0935298502445221,0.543485701084137,0.11978089809417725,-0.4978957772254944,0.9767407178878784,0.5331600904464722,0.2269946038722992,0.10641446709632874,0.0880761370062828,0.5438119769096375,0.1307746171951294,-0.4503863751888275,0.9581810832023621,0.5311850905418396,0.23426374793052673,0.13506996631622314,0.10272000730037689,0.5155647993087769,0.6932703852653503,-0.17588821053504944,0.9999659061431885,0.4803015887737274,0.6965381503105164,0.1757911890745163,0.9999545812606812,0.6282406449317932,0.8189812898635864,-0.24817752838134766,0.9970260262489319,0.34437310695648193,0.7418739795684814,0.05478459969162941,0.915473461151123,0.7515809535980225,0.9231692552566528,-0.13211137056350708,0.9940038323402405,0.32950359582901,0.9338515400886536,0.10770866274833679,0.9595580697059631,0.7698880434036255,0.942194938659668,-0.12690578401088715,0.9749427437782288,0.34682679176330566,0.9616726636886597,0.10699832439422607,0.9462435245513916,0.7167066335678101,0.9533958435058594,-0.2989933490753174,0.9909042716026306,0.2698405385017395,0.9739147424697876,-0.04150806739926338,0.9581525325775146,1.0
0.416742205619812,0.21187427639961243,-0.09720257669687271,0.9967535138130188,0.42670077085494995,0.19236809015274048,-0.1276347041130066,0.9969831109046936,0.4293276369571686,0.1926516890525818,-0.12795941531658173,0.9979634284973145,0.43187204003334045,0.1930677592754364,-0.12793545424938202,0.9975774884223938,0.4256529211997986,0.19077345728874207,-0.0748995915055275,0.9983030557632446,0.42716097831726074,0.19005879759788513,-0.07543227821588516,0.9989691972732544,0.42863011360168457,0.1892126202583313,-0.07567475736141205,0.9991183876991272,0.4507308006286621,0.19801872968673706,-0.2050112783908844,0.9989327788352966,0.4456835687160492,0.19454222917556763,0.03118003159761429,0.9988251328468323,0.4224410951137543,0.23316696286201477,-0.11581725627183914,0.9935212731361389,0.4212399423122406,0.2323821485042572,-0.05087359994649887,0.9948129653930664,0.46693187952041626,0.32534879446029663,-0.36150866746902466,0.9986220598220825,0.45138585567474365,0.3038242757320404,0.21995145082473755,0.9984402060508728,0.3511291742324829,0.3411487936973572,-0.5155437588691711,0.9926851987838745,0.3498798906803131,0.30828413367271423,0.23507548868656158,0.11996015161275864,0.2585994601249695,0.2959456443786621,-0.5016028881072998,0.9454719424247742,0.26131492853164673,0.2822531461715698,0.08752577006816864,0.23877450823783875,0.22658991813659668,0.28713011741638184,-0.5528375506401062,0.9539628028869629,0.22941303253173828,0.2723032236099243,0.0703754723072052,0.2901402413845062,0.23407843708992004,0.27230286598205566,-0.5359795093536377,0.953895092010498,0.2367854118347168,0.26279380917549133,0.03742518648505211,0.3008013665676117,0.24596089124679565,0.27828526496887207,-0.49274322390556335,0.9349115490913391,0.24767598509788513,0.2689245045185089,0.06377725303173065,0.3057063817977905,0.5044617056846619,0.5982760190963745,-0.17955279350280762,0.9999909400939941,0.5223073959350586,0.5921194553375244,0.1792881339788437,0.9999911785125732,0.34796464443206787,0.662000834941864,-0.15254589915275574,0.9966869950294495,0.6454498767852783,0.7277035713195801,0.18500660359859467,0.9947479367256165,0.3219146430492401,0.8915219902992249,-0.04131211340427399,0.9969313144683838,0.7979567050933838,0.8241477608680725,0.24264176189899445,0.9992660880088806,0.3349398374557495,0.9266669750213623,-0.037376485764980316,0.9965317845344543,0.8389776945114136,0.8291142582893372,0.24868881702423096,0.9994885921478271,0.2525657117366791,0.9377499222755432,-0.11865469813346863,0.9950841069221497,0.7913761138916016,0.9070210456848145,0.18955373764038086,0.9983034133911133,1.0
0.485988050699234,0.1999853253364563,0.10195871442556381,0.999818742275238,0.4880726933479309,0.1780950129032135,0.06099759414792061,0.9999250173568726,0.4863555431365967,0.17806175351142883,0.060630664229393005,0.9999198913574219,0.484273761510849,0.1780288815498352,0.06074795871973038,0.9999346733093262,0.498108446598053,0.177283376455307,0.08947295695543289,0.999945878982544,0.5035261511802673,0.17695572972297668,0.08906383067369461,0.999954342842102,0.5091481804847717,0.1764659583568573,0.08898373693227768,0.9999637603759766,0.4895046353340149,0.1864282786846161,-0.06329446285963058,0.9999339580535889,0.525127649307251,0.18591532111167908,0.0682271346449852,0.9999358654022217,0.4856490194797516,0.21968168020248413,0.07269011437892914,0.9995334148406982,0.4959365725517273,0.21998363733291626,0.10614258795976639,0.9994626641273499,0.44990819692611694,0.2932192087173462,-0.21344220638275146,0.9992209672927856,0.5977880954742432,0.29906755685806274,0.12151550501585007,0.9982395172119141,0.34484851360321045,0.2522568106651306,-0.4803310036659241,0.9576608538627625,0.7148174047470093,0.2670525908470154,0.17283673584461212,0.47897669672966003,0.2123233675956726,0.21942171454429626,-0.7143372297286987,0.9485102891921997,0.8250187635421753,0.2614045739173889,0.24470101296901703,0.6190965175628662,0.18091708421707153,0.2104811668395996,-0.8056243062019348,0.9666146636009216,0.8511382341384888,0.25330957770347595,0.2201249748468399,0.7360073924064636,0.1824513077735901,0.2040412425994873,-0.7848676443099976,0.9697746634483337,0.8506151437759399,0.253614604473114,0.20724961161613464,0.7416616082191467,0.19561150670051575,0.21107175946235657,-0.7092214226722717,0.9298508763313293,0.8407820463180542,0.2599029839038849,0.23854640126228333,0.5992841124534607,0.508800745010376,0.60628741979599,-0.1356664001941681,0.9999251365661621,0.5776285529136658,0.6027759313583374,0.13495706021785736,0.9999047517776489,0.3428567051887512,0.6419855356216431,-0.10889146476984024,0.8354915976524353,0.7011754512786865,0.7504951357841492,0.21454820036888123,0.7080012559890747,0.34620118141174316,0.8746224641799927,0.05888744071125984,0.8633832931518555,0.8428669571876526,0.8935976028442383,0.2992357909679413,0.85776287317276,0.3622783124446869,0.9102334380149841,0.0733957514166832,0.9011783599853516,0.8628325462341309,0.9153462052345276,0.30927202105522156,0.9484984874725342,0.2806989550590515,0.9156535863876343,0.019331026822328568,0.7896713614463806,0.8320338726043701,0.9154558181762695,0.28604066371917725,0.7706201076507568,1.0
0.39932793378829956,0.32762405276298523,-0.0945102721452713,0.8527143597602844,0.41100069880485535,0.30830487608909607,-0.1294134557247162,0.8977189064025879,0.4139639437198639,0.3080424666404724,-0.1299203634262085,0.8757786154747009,0.4172191619873047,0.3078756034374237,-0.129950612783432,0.9144378900527954,0.40920591354370117,0.3078259229660034,-0.07198406010866165,0.8929892778396606,0.41071218252182007,0.30758044123649597,-0.07262513041496277,0.8801857829093933,0.41261887550354004,0.30711835622787476,-0.07287224382162094,0.9179486036300659,0.43835899233818054,0.31487715244293213,-0.21763312816619873,0.9419496655464172,0.43411964178085327,0.313424676656723,0.04272833839058876,0.8532842993736267,0.40771594643592834,0.34486520290374756,-0.11882701516151428,0.8174293637275696,0.4036823511123657,0.34554436802864075,-0.04721174016594887,0.7739030718803406,0.4668487310409546,0.4037879705429077,-0.36203038692474365,0.998274564743042,0.4615386128425598,0.39932647347450256,0.17742779850959778,0.9836904406547546,0.4550431966781616,0.26773539185523987,-0.5399886965751648,0.8517113924026489,0.4695592224597931,0.28012287616729736,0.13345256447792053,0.0025262306444346905,0.47362643480300903,0.14792484045028687,-0.5819344520568848,0.7522702217102051,0.4780901074409485,0.18667280673980713,-0.0893838033080101,0.013947524130344391,0.47566214203834534,0.11804854869842529,-0.6394698023796082,0.7625718712806702,0.47744759917259216,0.15178948640823364,-0.13274535536766052,0.03289201110601425,0.4854311943054199,0.11192071437835693,-0.6332346200942993,0.7459927201271057,0.48667317628860474,0.14472293853759766,-0.15414975583553314,0.03101828135550022,0.48417386412620544,0.12197285890579224,-0.5814133286476135,0.6753895282745361,0.48608970642089844,0.14995527267456055,-0.11410357803106308,0.03298395499587059,0.4738823473453522,0.6701706647872925,-0.16735370457172394,0.9998131394386292,0.44487443566322327,0.6593436598777771,0.16713334619998932,0.9997569918632507,0.599147617816925,0.7710829973220825,-0.01180271990597248,0.6906073689460754,0.32489246129989624,0.6333637833595276,0.2983626127243042,0.1985584795475006,0.7381997108459473,0.8003590703010559,0.17218616604804993,0.8334649205207825,0.3123532235622406,0.8211355209350586,0.3702731132507324,0.6419844627380371,0.7686468362808228,0.7994498610496521,0.18388906121253967,0.7097917795181274,0.33151495456695557,0.8566969037055969,0.3710181415081024,0.6739845275878906,0.7331700325012207,0.8689236640930176,0.0508263073861599,0.8085786700248718,0.24549728631973267,0.8630178570747375,0.26330459117889404,0.6606335043907166,1.0
0.48767098784446716,0.2106306254863739,-0.3145962655544281,0.9999809265136719,0.4959171414375305,0.19711816310882568,-0.31564515829086304,0.9999289512634277,0.49994325637817383,0.19721850752830505,-0.3159211575984955,0.9999463558197021,0.5038050413131714,0.1974877119064331,-0.3157551884651184,0.9999197721481323,0.49151965975761414,0.1964588463306427,-0.2725687325000763,0.9999517202377319,0.49132293462753296,0.1960143744945526,-0.2730620205402374,0.9999662637710571,0.49087709188461304,0.19528332352638245,-0.27309679985046387,0.9999494552612305,0.520867109298706,0.20351535081863403,-0.2611709535121918,0.99996018409729,0.5042253732681274,0.20329833030700684,-0.06916024535894394,0.9999626874923706,0.4952525496482849,0.2265312373638153,-0.2920616865158081,0.9999642372131348,0.49015846848487854,0.22663265466690063,-0.23917822539806366,0.9999665021896362,0.5772323608398438,0.28417325019836426,-0.28507092595100403,0.9999741315841675,0.4801476299762726,0.3015548586845398,0.12736189365386963,0.999982476234436,0.6659882068634033,0.28112468123435974,-0.591116189956665,0.9988890290260315,0.3923838138580322,0.2994213104248047,0.2912212312221527,0.9888824820518494,0.7531830668449402,0.2723710536956787,-0.9436388611793518,0.9995229244232178,0.2976173758506775,0.29310327768325806,0.26648983359336853,0.9978172779083252,0.7757572531700134,0.2664240598678589,-1.0171613693237305,0.9993675351142883,0.2747687101364136,0.2960953116416931,0.2683190405368805,0.9970603585243225,0.7790388464927673,0.26393014192581177,-1.0446579456329346,0.9994481205940247,0.2722179889678955,0.2933111786842346,0.2216440886259079,0.9974109530448914,0.7702333927154541,0.2681809663772583,-0.9633998274803162,0.998950719833374,0.2816166579723358,0.29394829273223877,0.2417888343334198,0.9970923662185669,0.5648996233940125,0.5212953090667725,-0.11257465183734894,0.9999696016311646,0.5062784552574158,0.5207042694091797,0.1125861406326294,0.9999939203262329,0.6496310234069824,0.6363658308982849,0.10084068775177002,0.9997155070304871,0.3872388005256653,0.586830735206604,-0.29464250802993774,0.999975323677063,0.7400034070014954,0.730080246925354,0.5496267676353455,0.9920830726623535,0.36226630210876465,0.7604857683181763,-0.2007291615009308,0.9999425411224365,0.7438219785690308,0.7403185367584229,0.5854038000106812,0.9470382332801819,0.37517598271369934,0.7871309518814087,-0.20017792284488678,0.9995641112327576,0.7743313312530518,0.7745746374130249,0.4417751729488373,0.9953165054321289,0.3026033341884613,0.806382417678833,-0.37580713629722595,0.9999436140060425,1.0
0.4262256622314453,0.2430218756198883,-0.12557408213615417,0.9999856948852539,0.4379930794239044,0.2265518605709076,-0.12508076429367065,0.9999308586120605,0.44223201274871826,0.2265547215938568,-0.1254844218492508,0.999925971031189,0.4464399218559265,0.22678431868553162,-0.12528668344020844,0.9999256134033203,0.4358925521373749,0.22657644748687744,-0.09799084067344666,0.9999476671218872,0.43763139843940735,0.22687503695487976,-0.09859534353017807,0.9999617338180542,0.4392085373401642,0.2269573211669922,-0.09881988167762756,0.9999639987945557,0.4747616648674011,0.2338775098323822,-0.08645069599151611,0.9999346733093262,0.4600076377391815,0.23303142189979553,0.03838640823960304,0.9999479055404663,0.4364410638809204,0.2613143026828766,-0.10775063931941986,0.9999456405639648,0.4306948184967041,0.2606329023838043,-0.07509103417396545,0.999936580657959,0.5551669001579285,0.3192966878414154,-0.07395307719707489,0.999942421913147,0.40488871932029724,0.31286901235580444,0.11064426600933075,0.9998942613601685,0.6859815120697021,0.32509490847587585,-0.17454954981803894,0.9962540864944458,0.2877693474292755,0.2877888083457947,0.0591546967625618,0.97510826587677,0.8026024103164673,0.3187214732170105,-0.378985732793808,0.9967617988586426,0.16631457209587097,0.26275143027305603,-0.13826251029968262,0.9904590845108032,0.8415393829345703,0.3226281404495239,-0.4095092713832855,0.9934642910957336,0.12697356939315796,0.2589240074157715,-0.17588698863983154,0.9808453321456909,0.8462368845939636,0.32411277294158936,-0.4634089469909668,0.9941701889038086,0.12188315391540527,0.2573280930519104,-0.2178015559911728,0.9821130633354187,0.8296123147010803,0.3265554904937744,-0.4060564935207367,0.9934695959091187,0.13863393664360046,0.2618691027164459,-0.16898183524608612,0.9843525290489197,0.539473831653595,0.5894091129302979,-0.05135812982916832,0.9999382495880127,0.441354900598526,0.5911988019943237,0.051006339490413666,0.999936580657959,0.6740481853485107,0.7419899702072144,-0.09058175981044769,0.9777632355690002,0.25903961062431335,0.6647637486457825,-0.17831483483314514,0.9858540892601013,0.8106330633163452,0.8729907274246216,-0.007272110786288977,0.9612230658531189,0.22078579664230347,0.8662189841270447,-0.06917857378721237,0.9564965963363647,0.8226528167724609,0.893268346786499,-0.012709243223071098,0.7821820974349976,0.23463121056556702,0.900907039642334,-0.06656679511070251,0.9051699042320251,0.8066151142120361,0.9089486598968506,-0.19811394810676575,0.9416211247444153,0.13081654906272888,0.9035047292709351,-0.19713963568210602,0.9407160878181458,1.0
0.4153290390968323,0.26187464594841003,-0.19106461107730865,0.9999998807907104,0.42747753858566284,0.24716094136238098,-0.2169964611530304,0.9999995231628418,0.43053483963012695,0.24731463193893433,-0.2173124998807907,0.9999994039535522,0.4337979853153229,0.24750429391860962,-0.2171814888715744,0.9999994039535522,0.42684751749038696,0.24682602286338806,-0.16061943769454956,0.9999997615814209,0.42871665954589844,0.24708124995231628,-0.16087421774864197,0.9999998807907104,0.4307461678981781,0.24740594625473022,-0.16087864339351654,0.9999997615814209,0.4576483964920044,0.25511735677719116,-0.24701011180877686,0.9999998807907104,0.4516700506210327,0.2579119801521301,0.01060501765459776,0.9999998807907104,0.4235316216945648,0.27852824330329895,-0.1979226917028427,0.9999998807907104,0.42320916056632996,0.2801854610443115,-0.12554942071437836,0.9999998807907104,0.5236244201660156,0.342595636844635,-0.3714958429336548,0.9999977350234985,0.42841988801956177,0.3629934787750244,0.198759987950325,0.999997615814209,0.6126664876937866,0.3415966331958771,-0.8586676716804504,0.9996167421340942,0.3334498405456543,0.3292139172554016,0.3598679304122925,0.4978049695491791,0.7025315761566162,0.3469163179397583,-1.3487805128097534,0.9999117851257324,0.2448929250240326,0.30684879422187805,0.42727622389793396,0.9475834965705872,0.7355591654777527,0.35454607009887695,-1.4298654794692993,0.9999163150787354,0.21709853410720825,0.3020821213722229,0.4556463956832886,0.9433830380439758,0.7336016893386841,0.3588862419128418,-1.4796781539916992,0.9999411106109619,0.21335935592651367,0.3031059503555298,0.43975207209587097,0.9461063146591187,0.7210003137588501,0.3592245876789093,-1.3820804357528687,0.9998587369918823,0.2230105698108673,0.3085913360118866,0.4192681908607483,0.9354086518287659,0.5435640215873718,0.6227549910545349,-0.17812781035900116,0.9999837875366211,0.49672791361808777,0.6276707649230957,0.1780252754688263,0.9999947547912598,0.6715138554573059,0.721859335899353,-0.20112253725528717,0.9993723034858704,0.3737981617450714,0.636620044708252,0.10212460905313492,0.9729856848716736,0.8218469619750977,0.7778661847114563,-0.03214174881577492,0.9971666932106018,0.3813306391239166,0.8231946229934692,0.22298094630241394,0.9888745546340942,0.8474334478378296,0.7767146825790405,-0.021927809342741966,0.9918363690376282,0.4019213020801544,0.8536200523376465,0.22831134498119354,0.991211473941803,0.8058408498764038,0.8560311794281006,-0.15403610467910767,0.9984915256500244,0.31618303060531616,0.8620763421058655,0.1264723837375641,0.9956939220428467,1.0
0.5434172749519348,0.5148841142654419,-0.05920415744185448,0.9901789426803589,0.5604144334793091,0.5135986804962158,-0.08304313570261002,0.9946926236152649,0.5622267723083496,0.5156862735748291,-0.08341390639543533,0.9924954175949097,0.5639433264732361,0.5180140733718872,-0.08353633433580399,0.9953756332397461,0.5582854151725769,0.5122290253639221,-0.03590891882777214,0.9948807954788208,0.5588427186012268,0.5133216381072998,-0.036382921040058136,0.9936116337776184,0.5595958232879639,0.514426589012146,-0.03653929755091667,0.9966585636138916,0.5718825459480286,0.5358090996742249,-0.15101175010204315,0.9955258965492249,0.5689995288848877,0.5323523283004761,0.06361964344978333,0.9929248094558716,0.5377541184425354,0.5298024415969849,-0.08019635826349258,0.9907119870185852,0.5345962643623352,0.5276259183883667,-0.020736658945679665,0.988925039768219,0.5646422505378723,0.597901463508606,-0.25963184237480164,0.9984840750694275,0.5373016595840454,0.5821403861045837,0.14841459691524506,0.9981687068939209,0.5710477232933044,0.4981424808502197,-0.365519642829895,0.6491642594337463,0.5582380890846252,0.4892858862876892,0.0968521237373352,0.034005675464868546,0.618170976638794,0.4147689640522003,-0.387635737657547,0.5868768692016602,0.6082255840301514,0.41186216473579407,-0.0761381983757019,0.0707685723900795,0.6300608515739441,0.40001192688941956,-0.43563640117645264,0.6473630666732788,0.6236575841903687,0.397887259721756,-0.10749796777963638,0.09936369210481644,0.6389150023460388,0.4032912850379944,-0.4283619821071625,0.6327513456344604,0.6299235820770264,0.3986760377883911,-0.12467990070581436,0.08945996314287186,0.6351630091667175,0.4085107445716858,-0.38616764545440674,0.5337113738059998,0.6263512372970581,0.40381574630737305,-0.09507161378860474,0.10440906137228012,0.5328431725502014,0.7784678936004639,-0.12009039521217346,0.99996018409729,0.479808509349823,0.766329288482666,0.11981552839279175,0.9999829530715942,0.7148297429084778,0.8448425531387329,-0.18715332448482513,0.93253493309021,0.3200467824935913,0.7616328001022339,0.09703223407268524,0.9098990559577942,0.8962230682373047,0.8671696782112122,-0.16867221891880035,0.9621031284332275,0.3531714081764221,0.8807920813560486,0.2359904646873474,0.8800399899482727,0.9232898950576782,0.8703398704528809,-0.1688115894794464,0.943014919757843,0.3719802796840668,0.9033535718917847,0.24996298551559448,0.8746655583381653,0.9094332456588745,0.905245304107666,-0.27578121423721313,0.9557326436042786,0.27891167998313904,0.9066802859306335,0.18870781362056732,0.807897686958313,1.0
0.5797556638717651,0.30605748295783997,-0.12227669358253479,0.9942084550857544,0.593132734298706,0.2939051687717438,-0.15943634510040283,0.993837296962738,0.5963996052742004,0.2944647967815399,-0.15988001227378845,0.9929805994033813,0.5990979671478271,0.29525211453437805,-0.1599634736776352,0.995144784450531,0.5909496545791626,0.29298827052116394,-0.10116112977266312,0.9949746131896973,0.5926651358604431,0.29289641976356506,-0.10167007148265839,0.9946779012680054,0.5945614576339722,0.2926792800426483,-0.10188038647174835,0.9963317513465881,0.6158852577209473,0.3067028224468231,-0.25752559304237366,0.9969736337661743,0.6133665442466736,0.3020045757293701,0.010249856859445572,0.9938222169876099,0.5840296745300293,0.3229464590549469,-0.14957483112812042,0.9909616112709045,0.5814109444618225,0.32171180844306946,-0.0753675326704979,0.9881822466850281,0.6201349496841431,0.3846750259399414,-0.4049914479255676,0.9993293285369873,0.6214358806610107,0.3750093877315521,0.1550520807504654,0.997150719165802,0.6435795426368713,0.253823459148407,-0.592164933681488,0.629301905632019,0.6375001072883606,0.25662747025489807,0.11520598828792572,0.0035273984540253878,0.6787267327308655,0.13850748538970947,-0.642335832118988,0.5323958396911621,0.6583743691444397,0.1549282968044281,-0.0802227109670639,0.018702534958720207,0.6854475736618042,0.11243999004364014,-0.707258403301239,0.6659979820251465,0.6636941432952881,0.12728002667427063,-0.1119418814778328,0.05352567508816719,0.6924775838851929,0.10802486538887024,-0.6957759857177734,0.6511659622192383,0.671660840511322,0.12234187126159668,-0.13078424334526062,0.050072770565748215,0.6885924935340881,0.11938109993934631,-0.6406223177909851,0.5507279634475708,0.6716045141220093,0.1293688416481018,-0.10148017853498459,0.06105618551373482,0.5884356498718262,0.6416438221931458,-0.18690478801727295,0.999921441078186,0.5662917494773865,0.6302679777145386,0.18644818663597107,0.9999266862869263,0.6607928276062012,0.8366178274154663,-0.3324902653694153,0.7573725581169128,0.4350718557834625,0.6472499370574951,0.39436233043670654,0.07314138114452362,0.8078585863113403,0.8295984268188477,-0.15945228934288025,0.6297135353088379,0.45355138182640076,0.8304449915885925,0.5306825637817383,0.3660896122455597,0.8305182456970215,0.8194420337677002,-0.14319691061973572,0.654705286026001,0.4678078889846802,0.8591009378433228,0.5404760837554932,0.5178140997886658,0.7810322642326355,0.8975222706794739,-0.23600508272647858,0.7190976142883301,0.3869323134422302,0.871200680732727,0.48010361194610596,0.40308481454849243,1.0
